start_date,end_date,precip,region_id
2014-01-28T00:00:00.000Z,2014-01-28T00:00:00.000Z,0.000374769,93
2014-01-29T00:00:00.000Z,2014-01-29T00:00:00.000Z,0.000799366,93
2014-01-30T00:00:00.000Z,2014-01-30T00:00:00.000Z,0.002583208,93
2014-01-31T00:00:00.000Z,2014-01-31T00:00:00.000Z,0.006438143,93
2014-02-01T00:00:00.000Z,2014-02-01T00:00:00.000Z,0.013306455,93
2014-02-02T00:00:00.000Z,2014-02-02T00:00:00.000Z,0.104190772,93
2014-02-03T00:00:00.000Z,2014-02-03T00:00:00.000Z,0.000254186,93
2014-02-04T00:00:00.000Z,2014-02-04T00:00:00.000Z,0.001022282,93
2014-02-05T00:00:00.000Z,2014-02-05T00:00:00.000Z,0.001896346,93
2014-02-06T00:00:00.000Z,2014-02-06T00:00:00.000Z,0.007954262,93
2014-02-07T00:00:00.000Z,2014-02-07T00:00:00.000Z,0.078111355,93
2014-02-08T00:00:00.000Z,2014-02-08T00:00:00.000Z,0.198643169,93
2014-02-09T00:00:00.000Z,2014-02-09T00:00:00.000Z,0.792032328,93
2014-02-10T00:00:00.000Z,2014-02-10T00:00:00.000Z,0.084956513,93
2014-02-11T00:00:00.000Z,2014-02-11T00:00:00.000Z,0.001927477,93
2014-02-12T00:00:00.000Z,2014-02-12T00:00:00.000Z,0.303342957,93
2014-02-13T00:00:00.000Z,2014-02-13T00:00:00.000Z,0.03919945,93
2014-02-14T00:00:00.000Z,2014-02-14T00:00:00.000Z,1.354343209,93
2014-02-15T00:00:00.000Z,2014-02-15T00:00:00.000Z,1.527183993,93
2014-02-16T00:00:00.000Z,2014-02-16T00:00:00.000Z,3.767596787,93
2014-02-17T00:00:00.000Z,2014-02-17T00:00:00.000Z,0.041952029,93
2014-02-18T00:00:00.000Z,2014-02-18T00:00:00.000Z,0.049351786,93
2014-02-19T00:00:00.000Z,2014-02-19T00:00:00.000Z,0.0034601,93
2014-02-20T00:00:00.000Z,2014-02-20T00:00:00.000Z,0.553498008,93
2014-02-21T00:00:00.000Z,2014-02-21T00:00:00.000Z,0.095264959,93
2014-02-22T00:00:00.000Z,2014-02-22T00:00:00.000Z,0.019810216,93
2014-02-23T00:00:00.000Z,2014-02-23T00:00:00.000Z,0.009884894,93
2014-02-24T00:00:00.000Z,2014-02-24T00:00:00.000Z,0.003379916,93
2014-02-25T00:00:00.000Z,2014-02-25T00:00:00.000Z,0.006491646,93
2014-02-26T00:00:00.000Z,2014-02-26T00:00:00.000Z,0.000237132,93
2014-02-27T00:00:00.000Z,2014-02-27T00:00:00.000Z,0.017118516,93
2014-02-28T00:00:00.000Z,2014-02-28T00:00:00.000Z,0.052019992,93
2014-03-01T00:00:00.000Z,2014-03-01T00:00:00.000Z,0.330872366,93
2014-03-02T00:00:00.000Z,2014-03-02T00:00:00.000Z,0.26715842,93
2014-03-03T00:00:00.000Z,2014-03-03T00:00:00.000Z,0.147517568,93
2014-03-04T00:00:00.000Z,2014-03-04T00:00:00.000Z,0.009686228,93
2014-03-05T00:00:00.000Z,2014-03-05T00:00:00.000Z,0.0014686,93
2014-03-06T00:00:00.000Z,2014-03-06T00:00:00.000Z,0.013887288,93
2014-03-07T00:00:00.000Z,2014-03-07T00:00:00.000Z,0.001597806,93
2014-03-08T00:00:00.000Z,2014-03-08T00:00:00.000Z,0.035810568,93
2014-03-09T00:00:00.000Z,2014-03-09T00:00:00.000Z,0.002019104,93
2014-03-10T00:00:00.000Z,2014-03-10T00:00:00.000Z,6.66E-05,93
2014-03-11T00:00:00.000Z,2014-03-11T00:00:00.000Z,0.002679333,93
2014-03-12T00:00:00.000Z,2014-03-12T00:00:00.000Z,0.02122935,93
2014-03-13T00:00:00.000Z,2014-03-13T00:00:00.000Z,0.027706208,93
2014-03-14T00:00:00.000Z,2014-03-14T00:00:00.000Z,0.004418716,93
2014-03-15T00:00:00.000Z,2014-03-15T00:00:00.000Z,5.980681116,93
2014-03-16T00:00:00.000Z,2014-03-16T00:00:00.000Z,67.22303336,93
2014-03-17T00:00:00.000Z,2014-03-17T00:00:00.000Z,18.60593081,93
2014-03-18T00:00:00.000Z,2014-03-18T00:00:00.000Z,24.12061367,93
2014-03-19T00:00:00.000Z,2014-03-19T00:00:00.000Z,10.1742979,93
2014-03-20T00:00:00.000Z,2014-03-20T00:00:00.000Z,14.02404242,93
2014-03-21T00:00:00.000Z,2014-03-21T00:00:00.000Z,0.837191426,93
2014-03-22T00:00:00.000Z,2014-03-22T00:00:00.000Z,1.062242586,93
2014-03-23T00:00:00.000Z,2014-03-23T00:00:00.000Z,0.000152111,93
2014-03-24T00:00:00.000Z,2014-03-24T00:00:00.000Z,0.175084283,93
2014-03-25T00:00:00.000Z,2014-03-25T00:00:00.000Z,0.257755125,93
2014-03-26T00:00:00.000Z,2014-03-26T00:00:00.000Z,0.334164846,93
2014-03-27T00:00:00.000Z,2014-03-27T00:00:00.000Z,0.00530081,93
2014-03-28T00:00:00.000Z,2014-03-28T00:00:00.000Z,4.757113301,93
2014-03-29T00:00:00.000Z,2014-03-29T00:00:00.000Z,19.50732728,93
2014-03-30T00:00:00.000Z,2014-03-30T00:00:00.000Z,3.9834171,93
2014-03-31T00:00:00.000Z,2014-03-31T00:00:00.000Z,20.54872452,93
2014-04-01T00:00:00.000Z,2014-04-01T00:00:00.000Z,21.43006976,93
2014-04-02T00:00:00.000Z,2014-04-02T00:00:00.000Z,6.729819424,93
2014-04-03T00:00:00.000Z,2014-04-03T00:00:00.000Z,11.21215764,93
2014-04-04T00:00:00.000Z,2014-04-04T00:00:00.000Z,11.67937346,93
2014-04-05T00:00:00.000Z,2014-04-05T00:00:00.000Z,19.53475211,93
2014-04-06T00:00:00.000Z,2014-04-06T00:00:00.000Z,0.874372957,93
2014-04-07T00:00:00.000Z,2014-04-07T00:00:00.000Z,0.488670025,93
2014-04-08T00:00:00.000Z,2014-04-08T00:00:00.000Z,12.9402067,93
2014-04-09T00:00:00.000Z,2014-04-09T00:00:00.000Z,6.897920742,93
2014-04-10T00:00:00.000Z,2014-04-10T00:00:00.000Z,8.237034725,93
2014-04-11T00:00:00.000Z,2014-04-11T00:00:00.000Z,15.91973718,93
2014-04-12T00:00:00.000Z,2014-04-12T00:00:00.000Z,6.380623842,93
2014-04-13T00:00:00.000Z,2014-04-13T00:00:00.000Z,7.721952868,93
2014-04-14T00:00:00.000Z,2014-04-14T00:00:00.000Z,11.78294636,93
2014-04-15T00:00:00.000Z,2014-04-15T00:00:00.000Z,8.108986306,93
2014-04-16T00:00:00.000Z,2014-04-16T00:00:00.000Z,2.367274538,93
2014-04-17T00:00:00.000Z,2014-04-17T00:00:00.000Z,7.47236666,93
2014-04-18T00:00:00.000Z,2014-04-18T00:00:00.000Z,11.69836414,93
2014-04-19T00:00:00.000Z,2014-04-19T00:00:00.000Z,1.361980829,93
2014-04-20T00:00:00.000Z,2014-04-20T00:00:00.000Z,4.676923522,93
2014-04-21T00:00:00.000Z,2014-04-21T00:00:00.000Z,19.76623507,93
2014-04-22T00:00:00.000Z,2014-04-22T00:00:00.000Z,14.53952713,93
2014-04-23T00:00:00.000Z,2014-04-23T00:00:00.000Z,8.666762124,93
2014-04-24T00:00:00.000Z,2014-04-24T00:00:00.000Z,30.16275484,93
2014-04-25T00:00:00.000Z,2014-04-25T00:00:00.000Z,2.327936445,93
2014-04-26T00:00:00.000Z,2014-04-26T00:00:00.000Z,16.08183819,93
2014-04-27T00:00:00.000Z,2014-04-27T00:00:00.000Z,13.07847508,93
2014-04-28T00:00:00.000Z,2014-04-28T00:00:00.000Z,5.453589631,93
2014-04-29T00:00:00.000Z,2014-04-29T00:00:00.000Z,13.23230411,93
2014-04-30T00:00:00.000Z,2014-04-30T00:00:00.000Z,12.17522652,93
2014-05-01T00:00:00.000Z,2014-05-01T00:00:00.000Z,2.399558536,93
2014-05-02T00:00:00.000Z,2014-05-02T00:00:00.000Z,4.274362258,93
2014-05-03T00:00:00.000Z,2014-05-03T00:00:00.000Z,8.421471504,93
2014-05-04T00:00:00.000Z,2014-05-04T00:00:00.000Z,3.251581806,93
2014-05-05T00:00:00.000Z,2014-05-05T00:00:00.000Z,16.1414011,93
2014-05-06T00:00:00.000Z,2014-05-06T00:00:00.000Z,1.455717154,93
2014-05-07T00:00:00.000Z,2014-05-07T00:00:00.000Z,29.2782846,93
2014-05-08T00:00:00.000Z,2014-05-08T00:00:00.000Z,3.878602824,93
2014-05-09T00:00:00.000Z,2014-05-09T00:00:00.000Z,2.680838943,93
2014-05-10T00:00:00.000Z,2014-05-10T00:00:00.000Z,4.448691052,93
2014-05-11T00:00:00.000Z,2014-05-11T00:00:00.000Z,17.48416006,93
2014-05-12T00:00:00.000Z,2014-05-12T00:00:00.000Z,14.60527698,93
2014-05-13T00:00:00.000Z,2014-05-13T00:00:00.000Z,3.34904757,93
2014-05-14T00:00:00.000Z,2014-05-14T00:00:00.000Z,10.53767118,93
2014-05-15T00:00:00.000Z,2014-05-15T00:00:00.000Z,10.01324843,93
2014-05-16T00:00:00.000Z,2014-05-16T00:00:00.000Z,4.783520065,93
2014-05-17T00:00:00.000Z,2014-05-17T00:00:00.000Z,6.850647395,93
2014-05-18T00:00:00.000Z,2014-05-18T00:00:00.000Z,20.93027826,93
2014-05-19T00:00:00.000Z,2014-05-19T00:00:00.000Z,24.09597663,93
2014-05-20T00:00:00.000Z,2014-05-20T00:00:00.000Z,9.56443768,93
2014-05-21T00:00:00.000Z,2014-05-21T00:00:00.000Z,7.214247194,93
2014-05-22T00:00:00.000Z,2014-05-22T00:00:00.000Z,14.00781121,93
2014-05-23T00:00:00.000Z,2014-05-23T00:00:00.000Z,22.77622271,93
2014-05-24T00:00:00.000Z,2014-05-24T00:00:00.000Z,5.638758109,93
2014-05-25T00:00:00.000Z,2014-05-25T00:00:00.000Z,1.359993919,93
2014-05-26T00:00:00.000Z,2014-05-26T00:00:00.000Z,9.904264055,93
2014-05-27T00:00:00.000Z,2014-05-27T00:00:00.000Z,1.604650336,93
2014-05-28T00:00:00.000Z,2014-05-28T00:00:00.000Z,10.0314688,93
2014-05-29T00:00:00.000Z,2014-05-29T00:00:00.000Z,4.23854349,93
2014-05-30T00:00:00.000Z,2014-05-30T00:00:00.000Z,5.144478802,93
2014-05-31T00:00:00.000Z,2014-05-31T00:00:00.000Z,3.617451992,93
2014-06-01T00:00:00.000Z,2014-06-01T00:00:00.000Z,5.006585281,93
2014-06-02T00:00:00.000Z,2014-06-02T00:00:00.000Z,2.208126384,93
2014-06-03T00:00:00.000Z,2014-06-03T00:00:00.000Z,2.536557867,93
2014-06-04T00:00:00.000Z,2014-06-04T00:00:00.000Z,8.527568343,93
2014-06-05T00:00:00.000Z,2014-06-05T00:00:00.000Z,16.75389209,93
2014-06-06T00:00:00.000Z,2014-06-06T00:00:00.000Z,23.82741969,93
2014-06-07T00:00:00.000Z,2014-06-07T00:00:00.000Z,6.570799655,93
2014-06-08T00:00:00.000Z,2014-06-08T00:00:00.000Z,6.087212984,93
2014-06-09T00:00:00.000Z,2014-06-09T00:00:00.000Z,3.585142092,93
2014-06-10T00:00:00.000Z,2014-06-10T00:00:00.000Z,7.400597843,93
2014-06-11T00:00:00.000Z,2014-06-11T00:00:00.000Z,4.002704451,93
2014-06-12T00:00:00.000Z,2014-06-12T00:00:00.000Z,1.131002883,93
2014-06-13T00:00:00.000Z,2014-06-13T00:00:00.000Z,4.527980527,93
2014-06-14T00:00:00.000Z,2014-06-14T00:00:00.000Z,9.179713241,93
2014-06-15T00:00:00.000Z,2014-06-15T00:00:00.000Z,0.558801973,93
2014-06-16T00:00:00.000Z,2014-06-16T00:00:00.000Z,2.836831047,93
2014-06-17T00:00:00.000Z,2014-06-17T00:00:00.000Z,4.306435981,93
2014-06-18T00:00:00.000Z,2014-06-18T00:00:00.000Z,1.695810917,93
2014-06-19T00:00:00.000Z,2014-06-19T00:00:00.000Z,0.500645706,93
2014-06-20T00:00:00.000Z,2014-06-20T00:00:00.000Z,0.074635669,93
2014-06-21T00:00:00.000Z,2014-06-21T00:00:00.000Z,1.770646011,93
2014-06-22T00:00:00.000Z,2014-06-22T00:00:00.000Z,0.750790179,93
2014-06-23T00:00:00.000Z,2014-06-23T00:00:00.000Z,0.477060434,93
2014-06-24T00:00:00.000Z,2014-06-24T00:00:00.000Z,4.758992097,93
2014-06-25T00:00:00.000Z,2014-06-25T00:00:00.000Z,0.794156794,93
2014-06-26T00:00:00.000Z,2014-06-26T00:00:00.000Z,4.493081047,93
2014-06-27T00:00:00.000Z,2014-06-27T00:00:00.000Z,2.04657447,93
2014-06-28T00:00:00.000Z,2014-06-28T00:00:00.000Z,0.378334309,93
2014-06-29T00:00:00.000Z,2014-06-29T00:00:00.000Z,4.84180878,93
2014-06-30T00:00:00.000Z,2014-06-30T00:00:00.000Z,1.674798413,93
2014-07-01T00:00:00.000Z,2014-07-01T00:00:00.000Z,3.16434469,93
2014-07-02T00:00:00.000Z,2014-07-02T00:00:00.000Z,6.6392118,93
2014-07-03T00:00:00.000Z,2014-07-03T00:00:00.000Z,3.329347071,93
2014-07-04T00:00:00.000Z,2014-07-04T00:00:00.000Z,12.67480694,93
2014-07-05T00:00:00.000Z,2014-07-05T00:00:00.000Z,5.804929469,93
2014-07-06T00:00:00.000Z,2014-07-06T00:00:00.000Z,1.743913618,93
2014-07-07T00:00:00.000Z,2014-07-07T00:00:00.000Z,7.08422377,93
2014-07-08T00:00:00.000Z,2014-07-08T00:00:00.000Z,8.085922055,93
2014-07-09T00:00:00.000Z,2014-07-09T00:00:00.000Z,3.512648978,93
2014-07-10T00:00:00.000Z,2014-07-10T00:00:00.000Z,11.36388746,93
2014-07-11T00:00:00.000Z,2014-07-11T00:00:00.000Z,16.56700345,93
2014-07-12T00:00:00.000Z,2014-07-12T00:00:00.000Z,2.827018122,93
2014-07-13T00:00:00.000Z,2014-07-13T00:00:00.000Z,1.544633089,93
2014-07-14T00:00:00.000Z,2014-07-14T00:00:00.000Z,1.203294812,93
2014-07-15T00:00:00.000Z,2014-07-15T00:00:00.000Z,0.779429845,93
2014-07-16T00:00:00.000Z,2014-07-16T00:00:00.000Z,5.677945454,93
2014-07-17T00:00:00.000Z,2014-07-17T00:00:00.000Z,1.604244588,93
2014-07-18T00:00:00.000Z,2014-07-18T00:00:00.000Z,0.638321109,93
2014-07-19T00:00:00.000Z,2014-07-19T00:00:00.000Z,6.503799423,93
2014-07-20T00:00:00.000Z,2014-07-20T00:00:00.000Z,0.331498846,93
2014-07-21T00:00:00.000Z,2014-07-21T00:00:00.000Z,2.973908245,93
2014-07-22T00:00:00.000Z,2014-07-22T00:00:00.000Z,6.828238905,93
2014-07-23T00:00:00.000Z,2014-07-23T00:00:00.000Z,3.440286179,93
2014-07-24T00:00:00.000Z,2014-07-24T00:00:00.000Z,0.293817149,93
2014-07-25T00:00:00.000Z,2014-07-25T00:00:00.000Z,0.066517114,93
2014-07-26T00:00:00.000Z,2014-07-26T00:00:00.000Z,3.15977753,93
2014-07-27T00:00:00.000Z,2014-07-27T00:00:00.000Z,4.398488661,93
2014-07-28T00:00:00.000Z,2014-07-28T00:00:00.000Z,4.268281829,93
2014-07-29T00:00:00.000Z,2014-07-29T00:00:00.000Z,10.19909197,93
2014-07-30T00:00:00.000Z,2014-07-30T00:00:00.000Z,20.05235791,93
2014-07-31T00:00:00.000Z,2014-07-31T00:00:00.000Z,1.184929163,93
2014-08-01T00:00:00.000Z,2014-08-01T00:00:00.000Z,2.262468789,93
2014-08-02T00:00:00.000Z,2014-08-02T00:00:00.000Z,7.199629968,93
2014-08-03T00:00:00.000Z,2014-08-03T00:00:00.000Z,1.787943717,93
2014-08-04T00:00:00.000Z,2014-08-04T00:00:00.000Z,3.277313182,93
2014-08-05T00:00:00.000Z,2014-08-05T00:00:00.000Z,2.717831356,93
2014-08-06T00:00:00.000Z,2014-08-06T00:00:00.000Z,3.108596968,93
2014-08-07T00:00:00.000Z,2014-08-07T00:00:00.000Z,4.769522562,93
2014-08-08T00:00:00.000Z,2014-08-08T00:00:00.000Z,1.716272073,93
2014-08-09T00:00:00.000Z,2014-08-09T00:00:00.000Z,2.494890342,93
2014-08-10T00:00:00.000Z,2014-08-10T00:00:00.000Z,4.087998739,93
2014-08-11T00:00:00.000Z,2014-08-11T00:00:00.000Z,6.716982213,93
2014-08-12T00:00:00.000Z,2014-08-12T00:00:00.000Z,7.464595346,93
2014-08-13T00:00:00.000Z,2014-08-13T00:00:00.000Z,2.375564701,93
2014-08-14T00:00:00.000Z,2014-08-14T00:00:00.000Z,7.305215198,93
2014-08-15T00:00:00.000Z,2014-08-15T00:00:00.000Z,5.175336246,93
2014-08-16T00:00:00.000Z,2014-08-16T00:00:00.000Z,2.294465127,93
2014-08-17T00:00:00.000Z,2014-08-17T00:00:00.000Z,1.257265738,93
2014-08-18T00:00:00.000Z,2014-08-18T00:00:00.000Z,6.15146597,93
2014-08-19T00:00:00.000Z,2014-08-19T00:00:00.000Z,4.415734079,93
2014-08-20T00:00:00.000Z,2014-08-20T00:00:00.000Z,11.32806451,93
2014-08-21T00:00:00.000Z,2014-08-21T00:00:00.000Z,6.792531791,93
2014-08-22T00:00:00.000Z,2014-08-22T00:00:00.000Z,1.918496769,93
2014-08-23T00:00:00.000Z,2014-08-23T00:00:00.000Z,10.63997503,93
2014-08-24T00:00:00.000Z,2014-08-24T00:00:00.000Z,11.31390676,93
2014-08-25T00:00:00.000Z,2014-08-25T00:00:00.000Z,15.78630045,93
2014-08-26T00:00:00.000Z,2014-08-26T00:00:00.000Z,4.521976357,93
2014-08-27T00:00:00.000Z,2014-08-27T00:00:00.000Z,2.656584477,93
2014-08-28T00:00:00.000Z,2014-08-28T00:00:00.000Z,3.487119993,93
2014-08-29T00:00:00.000Z,2014-08-29T00:00:00.000Z,8.869788664,93
2014-08-30T00:00:00.000Z,2014-08-30T00:00:00.000Z,4.644147382,93
2014-08-31T00:00:00.000Z,2014-08-31T00:00:00.000Z,11.23687577,93
2014-09-01T00:00:00.000Z,2014-09-01T00:00:00.000Z,0.432921458,93
2014-09-02T00:00:00.000Z,2014-09-02T00:00:00.000Z,0.758677329,93
2014-09-03T00:00:00.000Z,2014-09-03T00:00:00.000Z,12.51272266,93
2014-09-04T00:00:00.000Z,2014-09-04T00:00:00.000Z,0.514755143,93
2014-09-05T00:00:00.000Z,2014-09-05T00:00:00.000Z,4.464173831,93
2014-09-06T00:00:00.000Z,2014-09-06T00:00:00.000Z,2.168651057,93
2014-09-07T00:00:00.000Z,2014-09-07T00:00:00.000Z,2.755990334,93
2014-09-08T00:00:00.000Z,2014-09-08T00:00:00.000Z,2.965209921,93
2014-09-09T00:00:00.000Z,2014-09-09T00:00:00.000Z,6.822367303,93
2014-09-10T00:00:00.000Z,2014-09-10T00:00:00.000Z,8.235534648,93
2014-09-11T00:00:00.000Z,2014-09-11T00:00:00.000Z,18.13357444,93
2014-09-12T00:00:00.000Z,2014-09-12T00:00:00.000Z,6.055742895,93
2014-09-13T00:00:00.000Z,2014-09-13T00:00:00.000Z,2.760631821,93
2014-09-14T00:00:00.000Z,2014-09-14T00:00:00.000Z,0.865238558,93
2014-09-15T00:00:00.000Z,2014-09-15T00:00:00.000Z,0.350064394,93
2014-09-16T00:00:00.000Z,2014-09-16T00:00:00.000Z,0.27332086,93
2014-09-17T00:00:00.000Z,2014-09-17T00:00:00.000Z,2.514289828,93
2014-09-18T00:00:00.000Z,2014-09-18T00:00:00.000Z,2.532052165,93
2014-09-19T00:00:00.000Z,2014-09-19T00:00:00.000Z,7.531233268,93
2014-09-20T00:00:00.000Z,2014-09-20T00:00:00.000Z,36.95792834,93
2014-09-21T00:00:00.000Z,2014-09-21T00:00:00.000Z,0.498853907,93
2014-09-22T00:00:00.000Z,2014-09-22T00:00:00.000Z,0.166557682,93
2014-09-23T00:00:00.000Z,2014-09-23T00:00:00.000Z,1.076650905,93
2014-09-24T00:00:00.000Z,2014-09-24T00:00:00.000Z,15.31530709,93
2014-09-25T00:00:00.000Z,2014-09-25T00:00:00.000Z,3.375577572,93
2014-09-26T00:00:00.000Z,2014-09-26T00:00:00.000Z,4.757544146,93
2014-09-27T00:00:00.000Z,2014-09-27T00:00:00.000Z,5.915904937,93
2014-09-28T00:00:00.000Z,2014-09-28T00:00:00.000Z,0.809462601,93
2014-09-29T00:00:00.000Z,2014-09-29T00:00:00.000Z,1.777543889,93
2014-09-30T00:00:00.000Z,2014-09-30T00:00:00.000Z,4.798108976,93
2014-10-01T00:00:00.000Z,2014-10-01T00:00:00.000Z,1.804608828,93
2014-10-02T00:00:00.000Z,2014-10-02T00:00:00.000Z,0.79956481,93
2014-10-03T00:00:00.000Z,2014-10-03T00:00:00.000Z,3.231812127,93
2014-10-04T00:00:00.000Z,2014-10-04T00:00:00.000Z,10.73815962,93
2014-10-05T00:00:00.000Z,2014-10-05T00:00:00.000Z,6.033649737,93
2014-10-06T00:00:00.000Z,2014-10-06T00:00:00.000Z,0.232938351,93
2014-10-07T00:00:00.000Z,2014-10-07T00:00:00.000Z,2.221433053,93
2014-10-08T00:00:00.000Z,2014-10-08T00:00:00.000Z,0.376250869,93
2014-10-09T00:00:00.000Z,2014-10-09T00:00:00.000Z,6.130688839,93
2014-10-10T00:00:00.000Z,2014-10-10T00:00:00.000Z,0.352199277,93
2014-10-11T00:00:00.000Z,2014-10-11T00:00:00.000Z,14.64246165,93
2014-10-12T00:00:00.000Z,2014-10-12T00:00:00.000Z,2.186827829,93
2014-10-13T00:00:00.000Z,2014-10-13T00:00:00.000Z,3.709582861,93
2014-10-14T00:00:00.000Z,2014-10-14T00:00:00.000Z,3.670076967,93
2014-10-15T00:00:00.000Z,2014-10-15T00:00:00.000Z,2.60185933,93
2014-10-16T00:00:00.000Z,2014-10-16T00:00:00.000Z,9.56435209,93
2014-10-17T00:00:00.000Z,2014-10-17T00:00:00.000Z,11.23271211,93
2014-10-18T00:00:00.000Z,2014-10-18T00:00:00.000Z,14.24471916,93
2014-10-19T00:00:00.000Z,2014-10-19T00:00:00.000Z,3.471467321,93
2014-10-20T00:00:00.000Z,2014-10-20T00:00:00.000Z,4.047829039,93
2014-10-21T00:00:00.000Z,2014-10-21T00:00:00.000Z,20.82643508,93
2014-10-22T00:00:00.000Z,2014-10-22T00:00:00.000Z,9.223528238,93
2014-10-23T00:00:00.000Z,2014-10-23T00:00:00.000Z,2.231127889,93
2014-10-24T00:00:00.000Z,2014-10-24T00:00:00.000Z,0.683788178,93
2014-10-25T00:00:00.000Z,2014-10-25T00:00:00.000Z,1.325883089,93
2014-10-26T00:00:00.000Z,2014-10-26T00:00:00.000Z,4.856101022,93
2014-10-27T00:00:00.000Z,2014-10-27T00:00:00.000Z,5.920238494,93
2014-10-28T00:00:00.000Z,2014-10-28T00:00:00.000Z,1.874947874,93
2014-10-29T00:00:00.000Z,2014-10-29T00:00:00.000Z,5.263380032,93
2014-10-30T00:00:00.000Z,2014-10-30T00:00:00.000Z,10.34010438,93
2014-10-31T00:00:00.000Z,2014-10-31T00:00:00.000Z,8.886796618,93
2014-11-01T00:00:00.000Z,2014-11-01T00:00:00.000Z,1.621434662,93
2014-11-02T00:00:00.000Z,2014-11-02T00:00:00.000Z,2.381542486,93
2014-11-03T00:00:00.000Z,2014-11-03T00:00:00.000Z,0.292255674,93
2014-11-04T00:00:00.000Z,2014-11-04T00:00:00.000Z,1.9160293,93
2014-11-05T00:00:00.000Z,2014-11-05T00:00:00.000Z,8.610779191,93
2014-11-06T00:00:00.000Z,2014-11-06T00:00:00.000Z,17.24259035,93
2014-11-07T00:00:00.000Z,2014-11-07T00:00:00.000Z,11.01035832,93
2014-11-08T00:00:00.000Z,2014-11-08T00:00:00.000Z,18.24730231,93
2014-11-09T00:00:00.000Z,2014-11-09T00:00:00.000Z,1.000316216,93
2014-11-10T00:00:00.000Z,2014-11-10T00:00:00.000Z,18.28935209,93
2014-11-11T00:00:00.000Z,2014-11-11T00:00:00.000Z,10.39200409,93
2014-11-12T00:00:00.000Z,2014-11-12T00:00:00.000Z,11.15414693,93
2014-11-13T00:00:00.000Z,2014-11-13T00:00:00.000Z,10.92249665,93
2014-11-14T00:00:00.000Z,2014-11-14T00:00:00.000Z,13.5177448,93
2014-11-15T00:00:00.000Z,2014-11-15T00:00:00.000Z,12.80833505,93
2014-11-16T00:00:00.000Z,2014-11-16T00:00:00.000Z,11.08760297,93
2014-11-17T00:00:00.000Z,2014-11-17T00:00:00.000Z,18.89433175,93
2014-11-18T00:00:00.000Z,2014-11-18T00:00:00.000Z,15.76309205,93
2014-11-19T00:00:00.000Z,2014-11-19T00:00:00.000Z,3.317264402,93
2014-11-20T00:00:00.000Z,2014-11-20T00:00:00.000Z,10.94612721,93
2014-11-21T00:00:00.000Z,2014-11-21T00:00:00.000Z,3.423921437,93
2014-11-22T00:00:00.000Z,2014-11-22T00:00:00.000Z,7.991849645,93
2014-11-23T00:00:00.000Z,2014-11-23T00:00:00.000Z,12.12434617,93
2014-11-24T00:00:00.000Z,2014-11-24T00:00:00.000Z,9.073499279,93
2014-11-25T00:00:00.000Z,2014-11-25T00:00:00.000Z,3.608719239,93
2014-11-26T00:00:00.000Z,2014-11-26T00:00:00.000Z,12.22632697,93
2014-11-27T00:00:00.000Z,2014-11-27T00:00:00.000Z,5.199935325,93
2014-11-28T00:00:00.000Z,2014-11-28T00:00:00.000Z,13.49873739,93
